simple,scrambled
(2*p_1 · F_2 · F_3 · p_1)/(p_1 · p_2*p_1 · p_3),-2*e_2 · e_3 + (2*e_2 · p_1*e_3 · p_2)/(p_1 · p_2) + (2*e_2 · p_3*e_3 · p_1)/(p_1 · p_3) - (2*e_2 · p_1*e_3 · p_1*p_2 · p_3)/(p_1 · p_2*p_1 · p_3) + (e_2 · p_4*e_3 · p_2)/(p_2 · p_4) - (e_2 · p_4*e_3 · p_2*p_3 · p_4)/(p_1 · p_2*p_2 · p_4)
(p_2 · F_3 · p_4*p_3 · F_2 · p_4)/(p_1 · p_2*p_2 · p_4*p_3 · p_4) + (p_2 · F_3 · p_4*p_3 · F_2 · p_4)/(p_1 · p_3*p_2 · p_4*p_3 · p_4),(e_2 · p_3*e_3 · p_2)/(p_1 · p_2) - (e_2 · e_3*p_1 · p_1)/(p_1 · p_2) + (e_2 · p_3*e_3 · p_2)/(p_1 · p_3) + (e_2 · p_1*e_3 · p_4*p_1 · p_1)/(p_1 · p_3*p_2 · p_4) + (e_2 · e_3*p_1 · p_1*p_1 · p_3)/(p_1 · p_2*p_2 · p_4) + (e_2 · p_1*e_3 · p_4*p_1 · p_4)/(p_1 · p_3*p_2 · p_4) - (e_2 · p_4*e_3 · p_2*p_2 · p_3)/(p_1 · p_2*p_2 · p_4) - (e_2 · p_4*e_3 · p_2*p_2 · p_3)/(p_1 · p_3*p_2 · p_4) - (e_2 · p_1*e_3 · p_4*p_2 · p_3)/(p_1 · p_3*p_2 · p_4) - (e_2 · p_3*e_3 · p_4*p_2 · p_3)/(p_1 · p_2*p_3 · p_4) - (e_2 · p_3*e_3 · p_4*p_2 · p_3)/(p_1 · p_3*p_3 · p_4) + (e_2 · p_4*e_3 · p_4*(p_2 · p_3)^2)/(p_1 · p_2*p_2 · p_4*p_3 · p_4) + (e_2 · p_4*e_3 · p_4*(p_2 · p_3)^2)/(p_1 · p_3*p_2 · p_4*p_3 · p_4)
(p_1 · F_2 · F_3 · p_2)/(p_1 · p_2*p_2 · p_3) + (p_1 · F_3 · F_2 · p_3)/(p_1 · p_3*p_2 · p_3),-2*e_2 · e_3 + (2*e_2 · p_3*e_3 · p_2)/(p_2 · p_3) + (e_2 · e_3*(p_1 · p_1)^2)/(p_1 · p_2*p_3 · p_4) + (e_2 · e_3*p_1 · p_1*p_1 · p_4)/(p_1 · p_2*p_3 · p_4) - (e_2 · e_3*p_1 · p_1*p_2 · p_3)/(p_1 · p_2*p_3 · p_4)
(p_1 · p_3*p_1 · F_2 · F_3 · p_4)/((p_1 · p_2)^2*p_3 · p_4) + (p_1 · p_2*p_1 · F_3 · F_2 · p_4)/((p_1 · p_3)^2*p_2 · p_4),(e_2 · p_3*e_3 · p_1*p_1 · p_2)/(p_1 · p_3)^2 - (e_2 · e_3*p_1 · p_1)/(p_1 · p_3) + (e_2 · p_1*e_3 · p_2*p_1 · p_3)/(p_1 · p_2)^2 - (e_2 · e_3*p_1 · p_3)/(p_1 · p_2) - (e_2 · e_3*p_1 · p_4)/(p_1 · p_3) + (e_2 · e_3*p_2 · p_3)/(p_1 · p_3) + (e_2 · p_4*e_3 · p_2*p_1 · p_2)/(p_1 · p_3*p_2 · p_4) - (e_2 · p_4*e_3 · p_1*p_1 · p_2*p_2 · p_3)/((p_1 · p_3)^2*p_2 · p_4) + (e_2 · p_3*e_3 · p_4*p_1 · p_3)/(p_1 · p_2*p_3 · p_4) - (e_2 · p_1*e_3 · p_4*p_1 · p_3*p_2 · p_3)/((p_1 · p_2)^2*p_3 · p_4) - (e_2 · e_3*p_3 · p_4)/(p_1 · p_3)
(2*p_4 · F_2 · F_3 · p_4)/(p_2 · p_4*p_3 · p_4),-2*e_2 · e_3 - (e_2 · p_4*e_3 · p_2)/(p_1 · p_3) + (2*e_2 · p_4*e_3 · p_2)/(p_2 · p_4) - (e_2 · p_4*e_3 · p_2)/(p_3 · p_4) + (2*e_2 · p_3*e_3 · p_4)/(p_3 · p_4) - (e_2 · p_4*e_3 · p_2*p_1 · p_1)/(p_1 · p_3*p_3 · p_4) - (e_2 · p_4*e_3 · p_2*p_1 · p_2)/(p_1 · p_3*p_3 · p_4) - (e_2 · p_4*e_3 · p_2*p_1 · p_4)/(p_1 · p_3*p_3 · p_4) - (e_2 · p_4*e_3 · p_2*p_2 · p_3)/(p_1 · p_3*p_3 · p_4) - (2*e_2 · p_4*e_3 · p_4*p_2 · p_3)/(p_2 · p_4*p_3 · p_4) - (e_2 · p_4*e_3 · p_2*p_2 · p_4)/(p_1 · p_3*p_3 · p_4)
(p_1 · F_2 · p_4*p_1 · F_3 · p_4)/((p_1 · p_3)^2*p_2 · p_4) + (p_1 · F_2 · p_4*p_1 · F_3 · p_4)/((p_1 · p_2)^2*p_3 · p_4),(e_2 · p_4*e_3 · p_2)/(p_1 · p_2) + (e_2 · p_4*e_3 · p_4)/(p_1 · p_2) - (e_2 · p_1*e_3 · p_4)/(p_1 · p_3) + (e_2 · p_4*e_3 · p_4*p_1 · p_2)/(p_1 · p_3*p_2 · p_4) + (e_2 · p_1*e_3 · p_1*p_2 · p_4)/(p_1 · p_2)^2 + (e_2 · p_4*e_3 · p_4*p_1 · p_3)/(p_1 · p_2*p_3 · p_4) - (e_2 · p_1*e_3 · p_4*p_1 · p_3*p_2 · p_4)/((p_1 · p_2)^2*p_3 · p_4) + (e_2 · p_1*e_3 · p_1*p_3 · p_4)/(p_1 · p_3)^2 - (e_2 · p_4*e_3 · p_1*p_1 · p_2*p_3 · p_4)/((p_1 · p_3)^2*p_2 · p_4)
(p_1 · p_3*p_1 · F_2 · F_3 · p_2)/(p_1 · p_2*p_2 · p_3*p_3 · p_4) + (p_1 · p_2*p_1 · F_3 · F_2 · p_3)/(p_1 · p_3*p_2 · p_3*p_2 · p_4),-((e_2 · e_3*p_1 · p_2)/(p_2 · p_4)) + (e_2 · p_3*e_3 · p_2*p_1 · p_2)/(p_2 · p_3*p_2 · p_4) + (e_2 · e_3*p_1 · p_1)/(p_3 · p_4) + (e_2 · e_3*p_1 · p_2)/(p_3 · p_4) + (e_2 · e_3*p_1 · p_4)/(p_3 · p_4) + (e_2 · p_3*e_3 · p_2*p_1 · p_3)/(p_2 · p_3*p_3 · p_4)
(p_1 · p_3*p_2 · F_3 · F_2 · p_4)/(p_2 · p_3*p_2 · p_4*p_3 · p_4) + (p_1 · p_2*p_3 · F_2 · F_3 · p_4)/(p_2 · p_3*p_2 · p_4*p_3 · p_4),-((e_2 · e_3*p_1 · p_2)/(p_2 · p_4)) - (e_2 · p_1*e_3 · p_2*p_1 · p_2)/(p_2 · p_3*p_2 · p_4) - (e_2 · p_4*e_3 · p_2*p_1 · p_2)/(p_2 · p_3*p_2 · p_4) + (e_2 · e_3*p_1 · p_1)/(p_3 · p_4) + (e_2 · e_3*p_1 · p_2)/(p_3 · p_4) + (e_2 · e_3*p_1 · p_4)/(p_3 · p_4) + (e_2 · p_3*e_3 · p_2*p_1 · p_3)/(p_2 · p_3*p_3 · p_4)
(p_1 · F_2 · F_3 · p_4)/(p_1 · p_2*p_3 · p_4) + (p_1 · F_3 · F_2 · p_4)/(p_1 · p_3*p_2 · p_4),-2*e_2 · e_3 + (e_2 · p_1*e_3 · p_2)/(p_1 · p_2) + (e_2 · p_1*e_3 · p_4)/(p_1 · p_2) + (e_2 · p_3*e_3 · p_1)/(p_1 · p_3) + (e_2 · p_4*e_3 · p_2)/(p_2 · p_4) - (e_2 · p_4*e_3 · p_1*p_2 · p_3)/(p_1 · p_3*p_2 · p_4) + (e_2 · p_3*e_3 · p_4)/(p_3 · p_4) - (e_2 · e_3*p_1 · p_1)/(p_3 · p_4) + (e_2 · p_1*e_3 · p_4*p_1 · p_3)/(p_1 · p_2*p_3 · p_4) - (e_2 · e_3*p_1 · p_4)/(p_3 · p_4) + (e_2 · e_3*p_2 · p_3)/(p_3 · p_4)
(p_2 · F_3 · p_4*p_3 · F_2 · p_4)/(p_1 · p_2*(p_2 · p_3)^2*p_2 · p_4) + (p_2 · F_3 · p_4*p_3 · F_2 · p_4)/(p_1 · p_3*(p_2 · p_3)^2*p_3 · p_4),(e_2 · e_3)/(p_1 · p_2) - (e_2 · p_3*e_3 · p_4)/(p_1 · p_2*p_2 · p_3) - (e_2 · p_4*e_3 · p_2)/(p_1 · p_3*p_2 · p_3) + (e_2 · e_3)/(p_2 · p_4) + (e_2 · e_3*(p_1 · p_1)^2)/((p_1 · p_2)^2*p_2 · p_4) + (e_2 · p_4*e_3 · p_4)/(p_1 · p_2*p_2 · p_4) + (e_2 · e_3*p_1 · p_1)/(p_1 · p_2*p_2 · p_4) + (e_2 · e_3*p_1 · p_4)/(p_1 · p_2*p_2 · p_4) + (e_2 · e_3*(p_1 · p_1)^2)/(p_1 · p_2*p_2 · p_3*p_2 · p_4) + (e_2 · e_3*(p_1 · p_1)^2*p_1 · p_3)/((p_1 · p_2)^2*p_2 · p_3*p_2 · p_4) + (e_2 · p_3*e_3 · p_2*p_2 · p_4)/(p_1 · p_3*(p_2 · p_3)^2) + (e_2 · p_4*e_3 · p_4)/(p_1 · p_3*p_3 · p_4) - (e_2 · p_3*e_3 · p_4*p_2 · p_4)/(p_1 · p_3*p_2 · p_3*p_3 · p_4) + (e_2 · p_3*e_3 · p_2*p_3 · p_4)/(p_1 · p_2*(p_2 · p_3)^2) - (e_2 · p_4*e_3 · p_2*p_3 · p_4)/(p_1 · p_2*p_2 · p_3*p_2 · p_4)
Tr(F_2 · F_3)/(p_1 · p_2) + Tr(F_2 · F_3)/(p_1 · p_3),4*e_2 · e_3 + (2*e_2 · p_1*e_3 · p_1)/(p_1 · p_2) + (2*e_2 · p_4*e_3 · p_1)/(p_1 · p_2) - (2*e_2 · p_3*e_3 · p_4)/(p_1 · p_2) + (2*e_2 · p_3*e_3 · p_2)/(p_1 · p_3) + (2*e_2 · e_3*p_2 · p_4)/(p_1 · p_2) + (2*e_2 · e_3*p_3 · p_4)/(p_1 · p_3)
(p_3 · p_4*p_1 · F_2 · F_3 · p_2)/(p_1 · p_2*p_2 · p_3*p_2 · p_4) + (p_2 · p_4*p_1 · F_3 · F_2 · p_3)/(p_1 · p_3*p_2 · p_3*p_3 · p_4),(e_2 · p_1*e_3 · p_2)/(p_3 · p_4) + (e_2 · p_4*e_3 · p_2)/(p_3 · p_4) - (e_2 · p_3*e_3 · p_2*p_1 · p_2)/(p_2 · p_3*p_3 · p_4) - (e_2 · e_3*p_2 · p_4)/(p_3 · p_4) - (e_2 · e_3*p_3 · p_4)/(p_2 · p_4) - (e_2 · p_3*e_3 · p_1*p_3 · p_4)/(p_2 · p_3*p_2 · p_4) - (e_2 · p_3*e_3 · p_4*p_3 · p_4)/(p_2 · p_3*p_2 · p_4)
(p_1 · F_2 · p_3*p_2 · F_3 · p_4)/(p_1 · p_2*p_2 · p_4*p_3 · p_4) + (p_1 · F_3 · p_2*p_3 · F_2 · p_4)/(p_1 · p_3*p_2 · p_4*p_3 · p_4),-((e_2 · e_3*p_1 · p_2*(p_2 · p_3)^2)/(p_1 · p_3*(p_2 · p_4)^2)) - (e_2 · p_3*e_3 · p_2)/(p_2 · p_4) + (e_2 · e_3*p_1 · p_1*p_1 · p_4)/(p_1 · p_2*p_2 · p_4) + (e_2 · p_1*e_3 · p_2*p_2 · p_3)/(p_1 · p_2*p_2 · p_4) - (e_2 · e_3*p_1 · p_2*p_2 · p_3)/(p_1 · p_3*p_2 · p_4) - (e_2 · p_3*e_3 · p_2)/(p_3 · p_4) + (e_2 · p_3*e_3 · p_1*p_2 · p_3)/(p_1 · p_3*p_3 · p_4) - (e_2 · e_3*p_1 · p_1*p_1 · p_4)/(p_2 · p_4*p_3 · p_4) + (e_2 · p_4*e_3 · p_2*p_2 · p_3)/(p_2 · p_4*p_3 · p_4) + (e_2 · p_3*e_3 · p_4*p_2 · p_3)/(p_2 · p_4*p_3 · p_4) - (e_2 · p_1*e_3 · p_4*(p_2 · p_3)^2)/(p_1 · p_2*p_2 · p_4*p_3 · p_4) - (e_2 · p_4*e_3 · p_1*(p_2 · p_3)^2)/(p_1 · p_3*p_2 · p_4*p_3 · p_4) - (e_2 · e_3*p_1 · p_2*p_2 · p_3*p_3 · p_4)/(p_1 · p_3*(p_2 · p_4)^2)
(p_1 · F_2 · p_4*p_1 · F_3 · p_2)/(p_1 · p_2*p_1 · p_3*p_3 · p_4) + (p_1 · F_2 · p_3*p_1 · F_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_4),-((e_2 · p_3*e_3 · p_2)/(p_2 · p_4)) + (e_2 · p_3*e_3 · p_4)/(p_2 · p_4) - (e_2 · p_3*e_3 · p_2*p_1 · p_3)/(p_1 · p_2*p_2 · p_4) - (e_2 · p_3*e_3 · p_4*p_1 · p_1*p_1 · p_2)/((p_2 · p_3)^2*p_2 · p_4) - (e_2 · p_3*e_3 · p_4*p_1 · p_2*p_1 · p_4)/((p_2 · p_3)^2*p_2 · p_4) + (e_2 · p_3*e_3 · p_4*p_1 · p_2)/(p_2 · p_3*p_2 · p_4) - (e_2 · p_1*e_3 · p_1*p_2 · p_3)/(p_1 · p_2*p_2 · p_4) - (e_2 · p_3*e_3 · p_2*p_2 · p_3)/(p_1 · p_2*p_2 · p_4) - (e_2 · p_1*e_3 · p_4*p_2 · p_3)/(p_1 · p_2*p_2 · p_4) - (e_2 · p_1*e_3 · p_1*(p_2 · p_3)^2)/(p_1 · p_2*p_1 · p_3*p_2 · p_4) + (e_2 · p_4*e_3 · p_2)/(p_3 · p_4) - (e_2 · p_4*e_3 · p_1*p_2 · p_3)/(p_1 · p_3*p_3 · p_4) - (e_2 · p_1*e_3 · p_2*p_2 · p_4)/(p_1 · p_2*p_3 · p_4) + (e_2 · p_1*e_3 · p_1*p_2 · p_3*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_3 · p_4) - (e_2 · p_3*e_3 · p_1*p_3 · p_4)/(p_1 · p_3*p_2 · p_4)
(p_2 · F_3 · F_2 · p_3)/((p_2 · p_3)^2*p_2 · p_4) + (p_2 · F_3 · F_2 · p_3)/((p_2 · p_3)^2*p_3 · p_4),-((e_2 · e_3)/(p_2 · p_4)) - (e_2 · e_3*p_1 · p_1)/(p_1 · p_2*p_2 · p_4) - (e_2 · e_3*p_1 · p_4)/(p_1 · p_2*p_2 · p_4) + (e_2 · p_3*e_3 · p_2)/(p_2 · p_3*p_2 · p_4) - (e_2 · e_3*(p_1 · p_1)^2)/(p_1 · p_2*p_2 · p_3*p_2 · p_4) + (e_2 · e_3*p_2 · p_3)/(p_1 · p_2*p_2 · p_4) - (e_2 · e_3)/(p_3 · p_4) - (e_2 · p_3*e_3 · p_1)/(p_2 · p_3*p_3 · p_4) - (e_2 · p_3*e_3 · p_4)/(p_2 · p_3*p_3 · p_4) - (e_2 · e_3*(p_1 · p_1)^2)/(p_1 · p_2*p_2 · p_3*p_3 · p_4) - (e_2 · e_3*(p_1 · p_1)^2)/(p_1 · p_2*p_2 · p_4*p_3 · p_4) - (e_2 · e_3*(p_1 · p_1)^2)/(p_2 · p_3*p_2 · p_4*p_3 · p_4) - (e_2 · e_3*(p_1 · p_1)^3)/(p_1 · p_2*p_2 · p_3*p_2 · p_4*p_3 · p_4) - (e_2 · e_3*(p_1 · p_1)^2*p_1 · p_3)/(p_1 · p_2*p_2 · p_3*p_2 · p_4*p_3 · p_4) - (e_2 · e_3*(p_1 · p_1)^2*p_1 · p_4)/(p_1 · p_2*p_2 · p_3*p_2 · p_4*p_3 · p_4)
(p_1 · F_2 · p_4*p_2 · F_3 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4) + (p_1 · F_3 · p_4*p_3 · F_2 · p_4)/(p_1 · p_2*p_2 · p_3*p_3 · p_4),-((e_2 · p_4*e_3 · p_1)/(p_1 · p_2)) - (e_2 · p_1*e_3 · p_4)/(p_1 · p_3) - (e_2 · e_3*p_1 · p_1)/(p_1 · p_3) + (e_2 · e_3*p_1 · p_1*p_1 · p_3)/(p_1 · p_2*p_2 · p_3) + (e_2 · p_4*e_3 · p_4*p_1 · p_2)/(p_1 · p_3*p_2 · p_4) + (e_2 · p_3*e_3 · p_1*p_2 · p_4)/(p_1 · p_2*p_2 · p_3) - (e_2 · e_3*p_1 · p_1*p_2 · p_4)/(p_1 · p_2*p_2 · p_3) - (e_2 · e_3*(p_1 · p_1)^2)/(p_1 · p_3*p_3 · p_4) - (e_2 · p_1*e_3 · p_4*p_1 · p_3)/(p_1 · p_2*p_3 · p_4) - (e_2 · p_3*e_3 · p_4*p_1 · p_3)/(p_1 · p_2*p_3 · p_4) - (e_2 · e_3*p_1 · p_1*p_1 · p_4)/(p_2 · p_4*p_3 · p_4) - (e_2 · e_3*p_1 · p_1*p_2 · p_4)/(p_1 · p_3*p_3 · p_4) - (e_2 · p_3*e_3 · p_4*p_1 · p_3*p_2 · p_4)/(p_1 · p_2*p_2 · p_3*p_3 · p_4) + (e_2 · p_1*e_3 · p_2*p_3 · p_4)/(p_1 · p_3*p_2 · p_3) - (e_2 · p_4*e_3 · p_2*p_1 · p_2*p_3 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4)
(p_1 · F_2 · p_4*p_2 · F_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_3 · p_4) + (p_1 · F_3 · p_4*p_3 · F_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_4),-((e_2 · p_3*e_3 · p_4)/(p_1 · p_2)) + (e_2 · e_3*p_1 · p_1)/(p_1 · p_2) - (e_2 · p_4*e_3 · p_2)/(p_1 · p_3) + (e_2 · e_3*p_1 · p_1)/(p_1 · p_3) + (e_2 · e_3*(p_1 · p_1)^2)/(p_1 · p_2*p_1 · p_3) - (e_2 · p_3*e_3 · p_4*p_1 · p_4)/(p_1 · p_2)^2 - (e_2 · e_3*p_1 · p_4)/(p_1 · p_2) - (e_2 · e_3*p_1 · p_4)/(p_1 · p_3) - (e_2 · e_3*(p_1 · p_4)^2)/(p_1 · p_2*p_1 · p_3) - (e_2 · e_3*p_1 · p_4*p_2 · p_3)/(p_1 · p_2*p_1 · p_3) + (e_2 · p_4*e_3 · p_4*p_2 · p_3)/(p_1 · p_2*p_2 · p_4) - (e_2 · e_3*p_2 · p_4)/(p_1 · p_3) + (e_2 · p_1*e_3 · p_2*p_2 · p_4)/(p_1 · p_2*p_1 · p_3) - (e_2 · e_3*p_1 · p_1*p_2 · p_4)/(p_1 · p_3*p_1 · p_4) + (e_2 · p_3*e_3 · p_4*p_1 · p_4*p_2 · p_4)/((p_1 · p_2)^2*p_1 · p_3) - (e_2 · e_3*p_1 · p_4*p_2 · p_4)/(p_1 · p_2*p_1 · p_3) + (e_2 · e_3*p_2 · p_3*p_2 · p_4)/(p_1 · p_3*p_1 · p_4) + (e_2 · p_4*e_3 · p_4*p_2 · p_3)/(p_1 · p_3*p_3 · p_4) - (e_2 · p_1*e_3 · p_4*p_2 · p_3*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_3 · p_4) + (e_2 · p_3*e_3 · p_1*p_3 · p_4)/(p_1 · p_2*p_1 · p_3) - (e_2 · e_3*p_1 · p_4*p_3 · p_4)/(p_1 · p_2*p_1 · p_3) - (e_2 · p_4*e_3 · p_1*p_2 · p_3*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_4)
(p_1 · F_2 · p_4*p_2 · F_3 · p_4)/(p_2 · p_3*p_2 · p_4*p_3 · p_4) + (p_1 · F_3 · p_4*p_3 · F_2 · p_4)/(p_2 · p_3*p_2 · p_4*p_3 · p_4),(e_2 · p_1*e_3 · p_2)/(p_2 · p_3) - (e_2 · p_3*e_3 · p_2)/(p_2 · p_3) - (e_2 · p_3*e_3 · p_4)/(p_2 · p_3) - (e_2 · e_3*p_1 · p_2)/(p_2 · p_3) - (e_2 · p_4*e_3 · p_1)/(p_2 · p_4) - (e_2 · p_4*e_3 · p_2*p_1 · p_2)/(p_2 · p_3*p_2 · p_4) - (e_2 · p_1*e_3 · p_4)/(p_3 · p_4) - (e_2 · e_3*p_1 · p_2)/(p_3 · p_4) + (e_2 · p_3*e_3 · p_4*p_1 · p_1)/(p_2 · p_3*p_3 · p_4) + (e_2 · p_3*e_3 · p_4*p_1 · p_2)/(p_2 · p_3*p_3 · p_4) - (e_2 · e_3*p_1 · p_1*p_1 · p_2)/(p_2 · p_3*p_3 · p_4) - (e_2 · e_3*(p_1 · p_2)^2)/(p_2 · p_3*p_3 · p_4) - (e_2 · e_3*p_1 · p_2*p_1 · p_3)/(p_2 · p_3*p_3 · p_4) + (e_2 · p_3*e_3 · p_4*p_1 · p_4)/(p_2 · p_3*p_3 · p_4) - (e_2 · e_3*p_1 · p_2*p_1 · p_4)/(p_2 · p_3*p_3 · p_4) + (e_2 · p_4*e_3 · p_4*p_1 · p_2)/(p_2 · p_4*p_3 · p_4) + (e_2 · p_4*e_3 · p_4*p_1 · p_3)/(p_2 · p_4*p_3 · p_4) - (e_2 · e_3*p_1 · p_2*p_2 · p_4)/(p_2 · p_3*p_3 · p_4)
(p_1 · F_2 · p_3*p_1 · F_3 · p_2)/(p_1 · p_2*p_1 · p_3*p_2 · p_4) + (p_1 · F_2 · p_3*p_1 · F_3 · p_2)/(p_1 · p_2*p_1 · p_3*p_3 · p_4),(e_2 · e_3*p_1 · p_1)/(p_1 · p_4) + (e_2 · p_3*e_3 · p_2)/(p_2 · p_4) - (e_2 · p_3*e_3 · p_1*p_1 · p_1)/(p_1 · p_2*p_2 · p_4) - (e_2 · p_3*e_3 · p_1*p_1 · p_1)/(p_1 · p_3*p_2 · p_4) - (e_2 · p_1*e_3 · p_2*p_2 · p_3)/(p_1 · p_2*p_2 · p_4) - (e_2 · p_3*e_3 · p_1*p_2 · p_3)/(p_1 · p_3*p_2 · p_4) - (e_2 · p_3*e_3 · p_1*p_1 · p_1*p_2 · p_3)/(p_1 · p_2*p_1 · p_3*p_2 · p_4) + (e_2 · p_1*e_3 · p_1*(p_2 · p_3)^2)/(p_1 · p_2*p_1 · p_3*p_2 · p_4) + (e_2 · p_3*e_3 · p_2)/(p_3 · p_4) - (e_2 · p_1*e_3 · p_2*p_2 · p_3)/(p_1 · p_2*p_3 · p_4) - (e_2 · p_3*e_3 · p_1*p_2 · p_3)/(p_1 · p_3*p_3 · p_4) + (e_2 · e_3*p_1 · p_1*p_2 · p_3)/(p_1 · p_4*p_3 · p_4) + (e_2 · p_1*e_3 · p_1*(p_2 · p_3)^2)/(p_1 · p_2*p_1 · p_3*p_3 · p_4) + (e_2 · e_3*p_1 · p_1*p_2 · p_4)/(p_1 · p_4*p_3 · p_4) - (e_2 · e_3*p_2 · p_4*p_3 · p_4)/(p_1 · p_2)^2 - (e_2 · e_3*p_1 · p_1*p_2 · p_4*p_3 · p_4)/((p_1 · p_2)^2*p_1 · p_4) - (e_2 · e_3*p_2 · p_4*p_3 · p_4)/(p_1 · p_2*p_1 · p_4) - (e_2 · e_3*p_1 · p_3*p_2 · p_4*p_3 · p_4)/((p_1 · p_2)^2*p_1 · p_4) - (e_2 · e_3*p_2 · p_3*p_2 · p_4*p_3 · p_4)/((p_1 · p_2)^2*p_1 · p_4) - (e_2 · e_3*(p_2 · p_4)^2*p_3 · p_4)/((p_1 · p_2)^2*p_1 · p_4) - (e_2 · e_3*p_2 · p_4*(p_3 · p_4)^2)/((p_1 · p_2)^2*p_1 · p_4)
(p_1 · F_2 · p_4*p_2 · F_3 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4) + (p_1 · F_3 · p_4*p_3 · F_2 · p_4)/(p_1 · p_2*p_2 · p_3*p_3 · p_4),-((e_2 · p_1*e_3 · p_4*p_1 · p_1)/(p_1 · p_3)^2) + (e_2 · p_3*e_3 · p_4)/(p_1 · p_3) + (e_2 · p_4*e_3 · p_4)/(p_1 · p_3) + (e_2 · p_4*e_3 · p_1)/(p_2 · p_3) - (e_2 · p_1*e_3 · p_4*p_1 · p_1*p_1 · p_2)/((p_1 · p_3)^2*p_2 · p_3) - (e_2 · p_1*e_3 · p_4*p_1 · p_1)/(p_1 · p_3*p_2 · p_3) + (e_2 · p_4*e_3 · p_4*p_1 · p_2)/(p_1 · p_3*p_2 · p_4) - (e_2 · p_1*e_3 · p_1*p_2 · p_4)/(p_1 · p_2*p_2 · p_3) + (e_2 · p_4*e_3 · p_4*p_1 · p_3)/(p_1 · p_2*p_3 · p_4) - (e_2 · p_3*e_3 · p_4*p_1 · p_3*p_2 · p_4)/(p_1 · p_2*p_2 · p_3*p_3 · p_4) + (e_2 · p_1*e_3 · p_2*p_3 · p_4)/(p_1 · p_3*p_2 · p_3) - (e_2 · p_4*e_3 · p_2*p_1 · p_2*p_3 · p_4)/(p_1 · p_3*p_2 · p_3*p_2 · p_4)
(p_1 · F_2 · p_3*p_2 · F_3 · p_4)/(p_1 · p_2*p_1 · p_3*(p_2 · p_3)^2) + (p_1 · F_3 · p_2*p_3 · F_2 · p_4)/(p_1 · p_2*p_1 · p_3*(p_2 · p_3)^2),(e_2 · p_1*e_3 · p_1)/(p_1 · p_2*p_1 · p_3) - (e_2 · p_3*e_3 · p_2)/(p_1 · p_2*p_1 · p_3) - (e_2 · p_1*e_3 · p_4)/(p_1 · p_2*p_1 · p_3) - (e_2 · p_3*e_3 · p_4)/(p_1 · p_2*p_1 · p_3) - (e_2 · e_3*(p_1 · p_1)^2)/(p_1 · p_3*(p_2 · p_3)^2) - (e_2 · p_1*e_3 · p_2)/(p_1 · p_2*p_2 · p_3) - (e_2 · p_3*e_3 · p_2)/(p_1 · p_2*p_2 · p_3) + (e_2 · p_3*e_3 · p_4)/(p_1 · p_3*p_2 · p_3) - (e_2 · p_3*e_3 · p_2*p_2 · p_4)/(p_1 · p_2*(p_2 · p_3)^2) + (e_2 · p_3*e_3 · p_1*p_2 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3) - (e_2 · p_3*e_3 · p_2*p_3 · p_4)/(p_1 · p_3*(p_2 · p_3)^2) + (e_2 · e_3*(p_1 · p_1)^2*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*(p_2 · p_3)^2) + (e_2 · p_1*e_3 · p_2*p_3 · p_4)/(p_1 · p_2*p_1 · p_3*p_2 · p_3)
(p_1 · F_2 · p_3*p_1 · F_3 · p_2)/(p_1 · p_2*(p_1 · p_3)^2) + (p_1 · F_2 · p_3*p_1 · F_3 · p_2)/((p_1 · p_2)^2*p_1 · p_3),(e_2 · p_3*e_3 · p_2)/(p_1 · p_2) - (e_2 · p_4*e_3 · p_2*(p_1 · p_1)^2)/(p_1 · p_2*(p_1 · p_3)^2) + (e_2 · p_3*e_3 · p_2)/(p_1 · p_3) - (e_2 · p_4*e_3 · p_2*p_1 · p_1)/(p_1 · p_2*p_1 · p_3) - (e_2 · p_4*e_3 · p_2*p_1 · p_1*p_1 · p_4)/(p_1 · p_2*(p_1 · p_3)^2) - (e_2 · p_1*e_3 · p_2*p_2 · p_3)/(p_1 · p_2)^2 - (e_2 · p_3*e_3 · p_1*p_2 · p_3)/(p_1 · p_3)^2 - (e_2 · p_3*e_3 · p_1*p_2 · p_3)/(p_1 · p_2*p_1 · p_3) - (e_2 · p_1*e_3 · p_2*p_2 · p_3)/(p_1 · p_2*p_1 · p_3) + (e_2 · p_1*e_3 · p_1*(p_2 · p_3)^2)/(p_1 · p_2*(p_1 · p_3)^2) + (e_2 · p_1*e_3 · p_1*(p_2 · p_3)^2)/((p_1 · p_2)^2*p_1 · p_3) - (e_2 · p_4*e_3 · p_2*p_1 · p_1*p_3 · p_4)/(p_1 · p_2*(p_1 · p_3)^2)
